country,coub,sex,age_lfs,fborn,oecd,oecdb,edu_lfs,number
TUR,DEU,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,5714
TUR,DEU,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,19185
TUR,DEU,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,33189
TUR,DEU,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,36570
TUR,DEU,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,22425
TUR,DEU,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1202
TUR,DEU,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,1079
TUR,DEU,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,568
TUR,DEU,Male,65+,Foreign-born,OECD member,OECD member,Unknown,305
TUR,DEU,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,8894
TUR,DEU,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,5930
TUR,DEU,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1672
TUR,DEU,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,6201
TUR,DEU,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,22835
TUR,DEU,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,37388
TUR,DEU,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,42345
TUR,DEU,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,24035
TUR,DEU,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1540
TUR,DEU,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,1448
TUR,DEU,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,559
TUR,DEU,Female,65+,Foreign-born,OECD member,OECD member,Unknown,589
TUR,DZA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,446
TUR,DZA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,438
TUR,DZA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,95
TUR,DZA,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,57
TUR,DZA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1701
TUR,DZA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,717
TUR,DZA,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,539
TUR,DZA,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,190
TUR,DZA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,53
TUR,DZA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,22
TUR,DZA,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,21
TUR,DZA,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,6
TUR,DZA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,488
TUR,DZA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,463
TUR,DZA,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,140
TUR,DZA,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,53
TUR,DZA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,2595
TUR,DZA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,1259
TUR,DZA,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,916
TUR,DZA,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,454
TUR,DZA,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,98
TUR,DZA,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,34
TUR,DZA,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,18
TUR,DZA,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,4
TUR,EGY,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1848
TUR,EGY,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,2946
TUR,EGY,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,217
TUR,EGY,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,303
TUR,EGY,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,5410
TUR,EGY,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,2644
TUR,EGY,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1956
TUR,EGY,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,959
TUR,EGY,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,300
TUR,EGY,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,116
TUR,EGY,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,89
TUR,EGY,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,71
TUR,EGY,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1371
TUR,EGY,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,1681
TUR,EGY,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,189
TUR,EGY,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,266
TUR,EGY,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,4068
TUR,EGY,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,1722
TUR,EGY,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,1280
TUR,EGY,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,788
TUR,EGY,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,325
TUR,EGY,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,107
TUR,EGY,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,46
TUR,EGY,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,34
TUR,ERI,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,25
TUR,ERI,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,11
TUR,ERI,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3
TUR,ERI,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,246
TUR,ERI,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,116
TUR,ERI,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,23
TUR,ERI,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,7
TUR,ERI,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,90
TUR,ERI,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,20
TUR,ERI,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,9
TUR,ERI,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,12
TUR,ERI,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,240
TUR,ERI,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,82
TUR,ERI,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,14
TUR,ERI,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,23
TUR,ERI,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,125
TUR,ERI,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,7
TUR,ERI,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,4
TUR,ESP,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,50
TUR,ESP,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,69
TUR,ESP,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,36
TUR,ESP,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,11
TUR,ESP,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,50
TUR,ESP,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,102
TUR,ESP,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,267
TUR,ESP,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,179
TUR,ESP,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,8
TUR,ESP,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,13
TUR,ESP,Male,65+,Foreign-born,OECD member,OECD member,Unknown,8
TUR,ESP,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,50
TUR,ESP,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,59
TUR,ESP,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,57
TUR,ESP,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,17
TUR,ESP,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,51
TUR,ESP,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,82
TUR,ESP,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,206
TUR,ESP,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,67
TUR,ESP,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,13
TUR,ESP,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,10
TUR,ESP,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,8
TUR,ESP,Female,65+,Foreign-born,OECD member,OECD member,Unknown,6
TUR,ETH,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,300
TUR,ETH,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,434
TUR,ETH,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,61
TUR,ETH,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,4
TUR,ETH,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1359
TUR,ETH,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,575
TUR,ETH,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,370
TUR,ETH,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,54
TUR,ETH,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,44
TUR,ETH,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,7
TUR,ETH,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,6
TUR,ETH,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,5
TUR,ETH,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,249
TUR,ETH,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,260
TUR,ETH,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,38
TUR,ETH,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,6
TUR,ETH,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,1650
TUR,ETH,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,762
TUR,ETH,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,163
TUR,ETH,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,152
TUR,ETH,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,50
TUR,ETH,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,3
TUR,FIN,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,70
TUR,FIN,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,26
TUR,FIN,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,23
TUR,FIN,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,25
TUR,FIN,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,57
TUR,FIN,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,38
TUR,FIN,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,24
TUR,FIN,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,44
TUR,FIN,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,73
TUR,FIN,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,27
TUR,FIN,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,69
TUR,FIN,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,31
TUR,FIN,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,12
TUR,FIN,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,23
TUR,FIN,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,55
TUR,FIN,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,143
TUR,FIN,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,110
TUR,FIN,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,84
TUR,FIN,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,73
TUR,FIN,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,83
TUR,FIN,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,38
TUR,FIN,Female,65+,Foreign-born,OECD member,OECD member,Unknown,8
TUR,FRA,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,3508
TUR,FRA,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,805
TUR,FRA,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,106
TUR,FRA,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,2036
TUR,FRA,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,973
TUR,FRA,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,1131
TUR,FRA,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1412
TUR,FRA,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,1284
TUR,FRA,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,176
TUR,FRA,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,65
TUR,FRA,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,97
TUR,FRA,Male,65+,Foreign-born,OECD member,OECD member,Unknown,39
TUR,FRA,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,3430
TUR,FRA,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,970
TUR,FRA,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,137
TUR,FRA,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,2205
TUR,FRA,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1199
TUR,FRA,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,1296
TUR,FRA,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,1734
TUR,FRA,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,1313
TUR,FRA,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,203
TUR,FRA,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,113
TUR,FRA,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,116
TUR,FRA,Female,65+,Foreign-born,OECD member,OECD member,Unknown,48
TUR,FYUG-BIH,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,35
TUR,FYUG-BIH,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,96
TUR,FYUG-BIH,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,54
TUR,FYUG-BIH,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,19
TUR,FYUG-BIH,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,62
TUR,FYUG-BIH,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,115
TUR,FYUG-BIH,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,141
TUR,FYUG-BIH,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,45
TUR,FYUG-BIH,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,46
TUR,FYUG-BIH,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,27
TUR,FYUG-BIH,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,13
TUR,FYUG-BIH,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,9
TUR,FYUG-BIH,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,40
TUR,FYUG-BIH,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,124
TUR,FYUG-BIH,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,26
TUR,FYUG-BIH,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,9
TUR,FYUG-BIH,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,185
TUR,FYUG-BIH,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,264
TUR,FYUG-BIH,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,417
TUR,FYUG-BIH,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,172
TUR,FYUG-BIH,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,91
TUR,FYUG-BIH,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,43
TUR,FYUG-BIH,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,13
TUR,FYUG-BIH,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,11
TUR,FYUG-HRV,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3
TUR,FYUG-HRV,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,8
TUR,FYUG-HRV,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3
TUR,FYUG-HRV,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,14
TUR,FYUG-HRV,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,26
TUR,FYUG-HRV,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,65
TUR,FYUG-HRV,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,7
TUR,FYUG-HRV,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,5
TUR,FYUG-HRV,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,7
TUR,FYUG-HRV,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,6
TUR,FYUG-HRV,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,3
TUR,FYUG-HRV,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,10
TUR,FYUG-HRV,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,38
TUR,FYUG-HRV,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,59
TUR,FYUG-HRV,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,12
TUR,FYUG-HRV,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,11
TUR,FYUG-HRV,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,13
TUR,FYUG-HRV,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,3
TUR,FYUG-MKD,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,66
TUR,FYUG-MKD,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,163
TUR,FYUG-MKD,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,39
TUR,FYUG-MKD,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,12
TUR,FYUG-MKD,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,2495
TUR,FYUG-MKD,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,1052
TUR,FYUG-MKD,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,595
TUR,FYUG-MKD,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,186
TUR,FYUG-MKD,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,9941
TUR,FYUG-MKD,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,1072
TUR,FYUG-MKD,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,715
TUR,FYUG-MKD,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,267
TUR,FYUG-MKD,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,88
TUR,FYUG-MKD,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,213
TUR,FYUG-MKD,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,55
TUR,FYUG-MKD,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,11
TUR,FYUG-MKD,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,3424
TUR,FYUG-MKD,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,874
TUR,FYUG-MKD,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,605
TUR,FYUG-MKD,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,435
TUR,FYUG-MKD,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,13640
TUR,FYUG-MKD,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,752
TUR,FYUG-MKD,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,285
TUR,FYUG-MKD,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,271
TUR,FYUG-SRB,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,15
TUR,FYUG-SRB,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,61
TUR,FYUG-SRB,Male,15-24,Foreign-born,OECD member,not OECD member,Unknown,3
TUR,FYUG-SRB,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,147
TUR,FYUG-SRB,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,167
TUR,FYUG-SRB,Male,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,161
TUR,FYUG-SRB,Male,25-64,Foreign-born,OECD member,not OECD member,Unknown,41
TUR,FYUG-SRB,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,329
TUR,FYUG-SRB,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,72
TUR,FYUG-SRB,Male,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,46
TUR,FYUG-SRB,Male,65+,Foreign-born,OECD member,not OECD member,Unknown,13
TUR,FYUG-SRB,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,15
TUR,FYUG-SRB,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,103
TUR,FYUG-SRB,Female,15-24,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,12
TUR,FYUG-SRB,Female,15-24,Foreign-born,OECD member,not OECD member,Unknown,3
TUR,FYUG-SRB,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,306
TUR,FYUG-SRB,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 3/4,257
TUR,FYUG-SRB,Female,25-64,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,235
TUR,FYUG-SRB,Female,25-64,Foreign-born,OECD member,not OECD member,Unknown,126
TUR,FYUG-SRB,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,427
TUR,FYUG-SRB,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 3/4,55
TUR,FYUG-SRB,Female,65+,Foreign-born,OECD member,not OECD member,ISCED 5/6/7/8,14
TUR,FYUG-SRB,Female,65+,Foreign-born,OECD member,not OECD member,Unknown,22
TUR,GBR,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1224
TUR,GBR,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,432
TUR,GBR,Male,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,98
TUR,GBR,Male,15-24,Foreign-born,OECD member,OECD member,Unknown,439
TUR,GBR,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,991
TUR,GBR,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,1874
TUR,GBR,Male,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,2175
TUR,GBR,Male,25-64,Foreign-born,OECD member,OECD member,Unknown,633
TUR,GBR,Male,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,2199
TUR,GBR,Male,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,1455
TUR,GBR,Male,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,615
TUR,GBR,Male,65+,Foreign-born,OECD member,OECD member,Unknown,324
TUR,GBR,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1331
TUR,GBR,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 3/4,527
TUR,GBR,Female,15-24,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,148
TUR,GBR,Female,15-24,Foreign-born,OECD member,OECD member,Unknown,569
TUR,GBR,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 0/1/2,1148
TUR,GBR,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 3/4,2965
TUR,GBR,Female,25-64,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,2495
TUR,GBR,Female,25-64,Foreign-born,OECD member,OECD member,Unknown,1194
TUR,GBR,Female,65+,Foreign-born,OECD member,OECD member,ISCED 0/1/2,3021
TUR,GBR,Female,65+,Foreign-born,OECD member,OECD member,ISCED 3/4,1412
TUR,GBR,Female,65+,Foreign-born,OECD member,OECD member,ISCED 5/6/7/8,486
TUR,GBR,Female,65+,Foreign-born,OECD member,OECD member,Unknown,408
TUR,GHA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 0/1/2,54
TUR,GHA,Male,15-24,Foreign-born,OECD member,not OECD member,ISCED 3/4,143
